"time", "elapsed time", "level", "heartrate", "speed", "spm", "power", "distance", "cals"
"2021-03-29 00:45:55.172126", 3, 1, 0, 259, 17, 20, 6, 0.36176470588235293
"2021-03-29 00:45:58.063263", 6, 1, 0, 242, 21, 25, 13, 0.6673202614379086
"2021-03-29 00:46:05.250978", 13, 1, 0, 300, 0, 13, 21, 0.6673202614379086
"2021-03-29 00:46:20.680103", 15, 1, 0, 189, 27, 52, 28, 0.9629992737835875
"2021-03-29 00:46:22.772273", 18, 1, 0, 174, 29, 66, 34, 1.2658728370019783
"2021-03-29 00:46:25.072679", 20, 1, 0, 189, 26, 52, 40, 1.573565144694286
"2021-03-29 00:46:27.276642", 22, 1, 0, 200, 27, 44, 45, 1.851960206422681
"2021-03-29 00:46:30.471012", 25, 1, 0, 218, 19, 34, 52, 2.2168724871244354
"2021-03-29 00:46:32.675474", 27, 1, 0, 180, 27, 60, 59, 2.529218166136781
"2021-03-29 00:46:34.672071", 29, 1, 0, 180, 30, 60, 65, 2.8108848328034477
"2021-03-29 00:46:36.876129", 32, 1, 0, 171, 28, 70, 71, 3.132908642327257
"2021-03-29 00:46:38.968691", 34, 1, 0, 186, 28, 54, 77, 3.4227895947082096
"2021-03-29 00:46:41.076858", 36, 1, 0, 178, 29, 62, 82, 3.7181918935587843
"2021-03-29 00:46:43.376854", 38, 1, 0, 176, 27, 64, 89, 4.039796831830389
"2021-03-29 00:46:45.469442", 40, 1, 0, 172, 29, 69, 95, 4.3489922341292395
"2021-03-29 00:46:47.577922", 42, 1, 0, 177, 27, 63, 101, 4.668128036598375
"2021-03-29 00:46:49.877784", 45, 1, 0, 188, 27, 52, 107, 4.964424332894671
"2021-03-29 00:46:52.066252", 47, 1, 0, 177, 28, 63, 113, 5.272757666228005
"2021-03-29 00:46:54.174634", 49, 1, 0, 178, 28, 62, 119, 5.577519570989909
"2021-03-29 00:46:56.378638", 51, 1, 0, 183, 28, 57, 125, 5.873352904323243
"2021-03-29 00:46:58.567038", 53, 1, 0, 183, 27, 57, 131, 6.18076031173065
"2021-03-29 00:47:00.770966", 56, 1, 0, 176, 27, 64, 137, 6.501747966051638
"2021-03-29 00:47:03.071126", 58, 1, 0, 179, 26, 61, 143, 6.8293120686157405
"2021-03-29 00:47:05.275283", 60, 1, 0, 175, 28, 65, 150, 7.140621592425264
"2021-03-29 00:47:07.367628", 62, 1, 0, 168, 29, 74, 156, 7.459587109666643
"2021-03-29 00:47:09.572041", 64, 1, 0, 171, 27, 70, 162, 7.793537726950594
"2021-03-29 00:47:11.776088", 67, 1, 0, 180, 27, 60, 168, 8.10588340596294
"2021-03-29 00:47:13.868738", 69, 1, 0, 180, 28, 60, 174, 8.408264358343892
"2021-03-29 00:47:16.072757", 71, 1, 0, 175, 28, 65, 180, 8.720764358343892
"2021-03-29 00:47:18.276898", 73, 1, 0, 176, 27, 64, 186, 9.042369296615497
"2021-03-29 00:47:20.465410", 75, 1, 0, 179, 27, 61, 193, 9.357184111430312
"2021-03-29 00:47:22.877008", 78, 1, 0, 191, 25, 50, 199, 9.671850778096978
"2021-03-29 00:47:25.065461", 80, 1, 0, 188, 28, 53, 205, 9.95875554000174
"2021-03-29 00:47:27.365542", 82, 1, 0, 188, 25, 53, 211, 10.280088873335073
"2021-03-29 00:47:29.569637", 84, 1, 0, 193, 28, 48, 217, 10.557469825716025
"2021-03-29 00:47:31.773721", 87, 1, 0, 183, 27, 57, 222, 10.864259949172816
"2021-03-29 00:47:33.866311", 89, 1, 0, 177, 28, 64, 229, 11.173188520601387
"2021-03-29 00:47:36.181998", 91, 1, 0, 179, 26, 61, 235, 11.499470571883439
"2021-03-29 00:47:38.274420", 93, 1, 0, 170, 29, 71, 241, 11.812688962688037
"2021-03-29 00:47:40.574627", 95, 1, 0, 180, 26, 60, 247, 12.138329988329064
"2021-03-29 00:47:42.667085", 97, 1, 0, 174, 29, 66, 253, 12.441203551547455
"2021-03-29 00:47:44.967133", 100, 1, 0, 189, 26, 51, 260, 12.746972782316686
"2021-03-29 00:47:47.171377", 102, 1, 0, 179, 28, 61, 266, 13.049948972792876
"2021-03-29 00:47:49.375272", 104, 1, 0, 177, 27, 63, 272, 13.368467491311394
"2021-03-29 00:47:51.771327", 107, 1, 0, 186, 26, 55, 278, 13.681288004131908
"2021-03-29 00:47:54.071447", 109, 1, 0, 188, 26, 53, 284, 13.990262363106266
"2021-03-29 00:47:56.275472", 111, 1, 0, 178, 27, 62, 290, 14.306311745822315
"2021-03-29 00:47:58.575391", 113, 1, 0, 179, 27, 61, 297, 14.62112656063713
"2021-03-29 00:48:00.572028", 115, 1, 0, 173, 29, 68, 303, 14.928023112361268
"2021-03-29 00:48:02.680298", 117, 1, 0, 180, 29, 60, 309, 15.219402422706096
"2021-03-29 00:48:04.772861", 120, 1, 0, 175, 28, 65, 315, 15.53071194651562
"2021-03-29 00:48:06.865506", 122, 1, 0, 168, 29, 74, 321, 15.849102751113321
"2021-03-29 00:48:09.069543", 124, 1, 0, 178, 28, 62, 327, 16.15565037016094
"2021-03-29 00:48:11.177776", 126, 1, 0, 178, 28, 62, 333, 16.461007513018085
"2021-03-29 00:48:13.270370", 128, 1, 0, 180, 30, 60, 338, 16.74156306857364
"2021-03-29 00:48:15.570396", 130, 1, 0, 184, 25, 56, 345, 17.06956306857364
"2021-03-29 00:48:17.870374", 133, 1, 0, 178, 27, 62, 351, 17.386229735240306
"2021-03-29 00:48:20.266361", 135, 1, 0, 186, 25, 55, 357, 17.71156306857364
"2021-03-29 00:48:22.566508", 137, 1, 0, 185, 27, 55, 363, 18.014032204376107
"2021-03-29 00:48:24.674660", 139, 1, 0, 182, 28, 58, 369, 18.31105601389992
"2021-03-29 00:48:27.070444", 142, 1, 0, 187, 26, 53, 376, 18.620671398515302
"2021-03-29 00:48:29.274717", 144, 1, 0, 182, 27, 58, 382, 18.929930657774563
"2021-03-29 00:48:31.463160", 146, 1, 0, 183, 27, 57, 388, 19.23548621333012
"2021-03-29 00:48:33.778787", 149, 1, 0, 190, 26, 51, 394, 19.54125544409935
"2021-03-29 00:48:36.174817", 151, 1, 0, 183, 25, 57, 400, 19.872588777432682
"2021-03-29 00:48:38.363243", 153, 1, 0, 184, 27, 56, 406, 20.176909765087004
"2021-03-29 00:48:40.567397", 155, 1, 0, 190, 28, 51, 412, 20.459052622229862
"2021-03-29 00:48:42.771278", 158, 1, 0, 193, 27, 49, 418, 20.747324227168132
"2021-03-29 00:48:44.975544", 160, 1, 0, 184, 27, 56, 424, 21.05226249877307
"2021-03-29 00:48:47.179786", 162, 1, 0, 190, 28, 51, 430, 21.335000594011166
"2021-03-29 00:48:49.368261", 164, 1, 0, 197, 28, 46, 435, 21.607024403534975
"2021-03-29 00:48:51.476339", 166, 1, 0, 185, 29, 55, 441, 21.888058886293596
"2021-03-29 00:48:53.680305", 168, 1, 0, 178, 27, 62, 447, 22.20534283691088
"2021-03-29 00:48:55.869063", 171, 1, 0, 194, 27, 48, 453, 22.492997157898536
"2021-03-29 00:48:57.961566", 173, 1, 0, 196, 28, 46, 458, 22.76621144361282
"2021-03-29 00:49:00.165604", 175, 1, 0, 198, 28, 45, 463, 23.037044776946153
"2021-03-29 00:49:02.273866", 177, 1, 0, 200, 28, 44, 469, 23.305497157898536
"2021-03-29 00:49:04.462336", 179, 1, 0, 185, 28, 56, 474, 23.59835430075568
"2021-03-29 00:49:06.570446", 181, 1, 0, 191, 27, 50, 480, 23.89094689334827
"2021-03-29 00:49:08.678683", 183, 1, 0, 183, 30, 57, 486, 24.16705800445938
"2021-03-29 00:49:10.771158", 186, 1, 0, 183, 28, 57, 491, 24.462891337792716
"2021-03-29 00:49:12.879491", 188, 1, 0, 195, 28, 48, 497, 24.73908181398319
"2021-03-29 00:49:15.067938", 190, 1, 0, 184, 27, 56, 503, 25.042785517686895
"2021-03-29 00:49:17.064534", 192, 1, 0, 188, 29, 52, 508, 25.31864758665241
"2021-03-29 00:49:19.268658", 194, 1, 0, 187, 28, 53, 514, 25.60674282474765
"2021-03-29 00:49:21.376741", 196, 1, 0, 192, 29, 50, 519, 25.877432479920063
"2021-03-29 00:49:23.469342", 198, 1, 0, 185, 28, 55, 525, 26.16850390849149
"2021-03-29 00:49:25.466036", 200, 1, 0, 178, 29, 62, 531, 26.46275678205471
"2021-03-29 00:49:27.574175", 202, 1, 0, 187, 28, 53, 536, 26.75085202014995
"2021-03-29 00:49:29.778241", 205, 1, 0, 194, 28, 48, 542, 27.027042496340425
"2021-03-29 00:49:31.870852", 207, 1, 0, 199, 28, 45, 547, 27.29668535348328
"2021-03-29 00:49:33.867436", 209, 1, 0, 180, 31, 60, 553, 27.56926599864457
"2021-03-29 00:49:36.071616", 211, 1, 0, 188, 27, 53, 559, 27.8667968628421
"2021-03-29 00:49:38.275757", 213, 1, 0, 189, 28, 52, 564, 28.152511148556385
"2021-03-29 00:49:40.464167", 215, 1, 0, 196, 28, 46, 570, 28.42572543427067
"2021-03-29 00:49:42.572518", 217, 1, 0, 187, 29, 53, 575, 28.7038863538109
"2021-03-29 00:49:44.680599", 219, 1, 0, 190, 29, 51, 581, 28.976874859558027
"2021-03-29 00:49:46.773223", 222, 1, 0, 188, 29, 53, 586, 29.253311641167222
"2021-03-29 00:49:48.977261", 224, 1, 0, 198, 27, 45, 592, 29.534175838698086
"2021-03-29 00:49:51.069751", 226, 1, 0, 188, 29, 53, 598, 29.81118733295096
"2021-03-29 00:49:53.273672", 228, 1, 0, 206, 27, 40, 603, 30.082174987271948
"2021-03-29 00:49:55.462480", 230, 1, 0, 187, 28, 53, 609, 30.36967498727195
"2021-03-29 00:49:57.666525", 232, 1, 0, 186, 28, 55, 614, 30.66015117774814
"2021-03-29 00:49:59.870637", 235, 1, 0, 185, 27, 56, 620, 30.963854881451844
"2021-03-29 00:50:02.074796", 237, 1, 0, 187, 26, 54, 626, 31.274111291708255
"2021-03-29 00:50:04.374904", 239, 1, 0, 186, 27, 55, 632, 31.57534585960949
"2021-03-29 00:50:06.674930", 241, 1, 0, 196, 25, 47, 638, 31.882679192942824
"2021-03-29 00:50:08.959303", 244, 1, 0, 193, 27, 49, 644, 32.17218536578233
"2021-03-29 00:50:11.163436", 246, 1, 0, 192, 27, 49, 650, 32.46169153862184
"2021-03-29 00:50:13.463304", 248, 1, 0, 192, 26, 49, 656, 32.76233256426287
"2021-03-29 00:50:15.667444", 250, 1, 0, 199, 27, 44, 662, 33.041344909941884
"2021-03-29 00:50:17.871589", 253, 1, 0, 194, 28, 48, 667, 33.31753538613236
"2021-03-29 00:50:20.267504", 255, 1, 0, 193, 26, 48, 673, 33.61689436049134
"2021-03-29 00:50:22.375866", 257, 1, 0, 195, 28, 47, 679, 33.89248959858657
"2021-03-29 00:50:24.468276", 259, 1, 0, 187, 28, 54, 684, 34.181180074777046
"2021-03-29 00:50:26.672399", 261, 1, 0, 195, 27, 47, 690, 34.46698254391285
"2021-03-29 00:50:28.764900", 264, 1, 0, 190, 29, 51, 696, 34.73997104965998
"2021-03-29 00:50:30.969039", 266, 1, 0, 194, 27, 48, 701, 35.027625370647634
"2021-03-29 00:50:33.061678", 268, 1, 0, 184, 29, 56, 707, 35.31153341662465
"2021-03-29 00:50:35.265701", 270, 1, 0, 191, 28, 50, 713, 35.59248579757703
"2021-03-29 00:50:37.373983", 272, 1, 0, 190, 29, 51, 718, 35.865474303324156
"2021-03-29 00:50:39.370530", 274, 1, 0, 192, 29, 49, 724, 36.13558924585289
"2021-03-29 00:50:41.574668", 276, 1, 0, 192, 28, 50, 729, 36.415351150614796
"2021-03-29 00:50:43.763264", 279, 1, 0, 182, 28, 58, 735, 36.71297019823385
"2021-03-29 00:50:46.063159", 281, 1, 0, 185, 26, 55, 741, 37.02707276233641
"2021-03-29 00:50:48.075299", 283, 1, 0, 190, 29, 51, 747, 37.300635980727215
"2021-03-29 00:50:50.375521", 285, 1, 0, 189, 27, 52, 752, 37.59693227702351
"2021-03-29 00:50:52.468032", 287, 1, 0, 192, 28, 49, 758, 37.87669418178542
"2021-03-29 00:50:54.672151", 289, 1, 0, 190, 28, 51, 764, 38.160622753213985
"2021-03-29 00:50:56.972134", 292, 1, 0, 190, 26, 51, 770, 38.46510993270117
"2021-03-29 00:50:59.176293", 294, 1, 0, 187, 27, 54, 776, 38.76449264875055
"2021-03-29 00:51:01.364775", 296, 1, 0, 182, 27, 58, 782, 39.073134624059186
"2021-03-29 00:51:03.568900", 298, 1, 0, 182, 29, 58, 787, 39.361065658541946
"2021-03-29 00:51:05.677092", 300, 1, 0, 187, 28, 53, 793, 39.649160896637184
"2021-03-29 00:51:07.865418", 303, 1, 0, 187, 27, 54, 799, 39.948543612686564
"2021-03-29 00:51:10.069617", 305, 1, 0, 181, 27, 59, 805, 40.259654723797674
"2021-03-29 00:51:12.369459", 307, 1, 0, 186, 27, 54, 811, 40.56027200774829
"2021-03-29 00:51:14.573853", 309, 1, 0, 186, 27, 54, 817, 40.8608892916989
"2021-03-29 00:51:16.873636", 312, 1, 0, 194, 27, 48, 823, 41.14854361268656
"2021-03-29 00:51:18.966157", 314, 1, 0, 188, 28, 53, 829, 41.43604361268656
"2021-03-29 00:51:21.170692", 316, 1, 0, 182, 28, 58, 835, 41.73306742221037
"2021-03-29 00:51:23.374676", 318, 1, 0, 184, 27, 56, 841, 42.03738840986469
"2021-03-29 00:51:25.674699", 320, 1, 0, 186, 26, 54, 847, 42.349567897044174
"2021-03-29 00:51:27.767283", 323, 1, 0, 187, 28, 53, 853, 42.637067897044176
"2021-03-29 00:51:29.971350", 325, 1, 0, 181, 28, 59, 858, 42.9358774208537
"2021-03-29 00:51:32.271453", 327, 1, 0, 182, 27, 58, 865, 43.24451939616234
"2021-03-29 00:51:34.364102", 329, 1, 0, 172, 28, 68, 871, 43.56297177711472
"2021-03-29 00:51:36.472119", 331, 1, 0, 186, 28, 55, 877, 43.85344796759091
"2021-03-29 00:51:38.660556", 333, 1, 0, 189, 28, 52, 882, 44.139162253305194
"2021-03-29 00:51:40.864612", 336, 1, 0, 190, 28, 51, 888, 44.422495586638526
"2021-03-29 00:51:43.164872", 338, 1, 0, 187, 27, 54, 894, 44.72249558663852
"2021-03-29 00:51:45.177102", 340, 1, 0, 178, 28, 62, 900, 45.02904320568614
"2021-03-29 00:51:47.365504", 342, 1, 0, 170, 28, 71, 906, 45.3534479675909
"2021-03-29 00:51:49.569801", 344, 1, 0, 183, 27, 57, 912, 45.65962080709708
"2021-03-29 00:51:51.773772", 347, 1, 0, 187, 27, 54, 918, 45.958386239195846
"2021-03-29 00:51:53.866358", 349, 1, 0, 186, 29, 54, 924, 46.23827129666711
"2021-03-29 00:51:56.070582", 351, 1, 0, 186, 28, 54, 930, 46.52755701095282
"2021-03-29 00:51:58.178810", 353, 1, 0, 184, 29, 56, 935, 46.810315631642474
"2021-03-29 00:52:00.367218", 355, 1, 0, 189, 27, 52, 941, 47.10661192793877
"2021-03-29 00:52:02.571267", 357, 1, 0, 188, 27, 53, 947, 47.40352550818569
"2021-03-29 00:52:04.775370", 360, 1, 0, 190, 27, 51, 953, 47.697352668679514
"2021-03-29 00:52:06.868058", 362, 1, 0, 188, 29, 53, 958, 47.97436416293239
"2021-03-29 00:52:08.960509", 364, 1, 0, 189, 28, 52, 964, 48.25948321055144
"2021-03-29 00:52:11.675491", 366, 1, 0, 194, 23, 48, 970, 48.59643973229057
"2021-03-29 00:52:13.863771", 369, 1, 0, 191, 27, 51, 976, 48.88903232488316
"2021-03-29 00:52:16.068120", 371, 1, 0, 190, 27, 51, 982, 49.183476769327605
"2021-03-29 00:52:18.271867", 373, 1, 0, 198, 28, 45, 988, 49.45490534075618
"2021-03-29 00:52:20.460622", 375, 1, 0, 193, 27, 49, 993, 49.74379422964507
"2021-03-29 00:52:22.664898", 377, 1, 0, 189, 27, 52, 999, 50.03947324199075
"2021-03-29 00:52:24.868918", 380, 1, 0, 200, 27, 44, 1005, 50.31725101976853
"2021-03-29 00:52:27.072889", 382, 1, 0, 209, 27, 38, 1010, 50.583300402484575
"2021-03-29 00:52:29.165384", 384, 1, 0, 189, 30, 52, 1015, 50.84885595804013
"2021-03-29 00:52:31.273864", 386, 1, 0, 191, 28, 50, 1021, 51.12980833899251
"2021-03-29 00:52:33.462265", 388, 1, 0, 190, 27, 51, 1027, 51.42301821553572
"2021-03-29 00:52:35.666548", 390, 1, 0, 186, 27, 55, 1033, 51.72425278343695
"2021-03-29 00:52:37.774645", 393, 1, 0, 190, 28, 51, 1038, 52.00639564057981
"2021-03-29 00:52:39.866940", 395, 1, 0, 190, 29, 51, 1044, 52.28053357161429
"2021-03-29 00:52:42.071149", 397, 1, 0, 188, 27, 52, 1050, 52.57682986791059
"2021-03-29 00:52:44.067850", 399, 1, 0, 186, 30, 54, 1055, 52.84682986791059
"2021-03-29 00:52:46.176032", 401, 1, 0, 170, 29, 72, 1061, 53.161197684002545
"2021-03-29 00:52:48.364728", 403, 1, 0, 179, 28, 61, 1067, 53.46536435066921
"2021-03-29 00:52:50.664720", 405, 1, 0, 183, 27, 57, 1073, 53.77277175807662
"2021-03-29 00:52:52.772718", 408, 1, 0, 191, 28, 50, 1079, 54.05491461521948
"2021-03-29 00:52:54.865266", 410, 1, 0, 182, 28, 58, 1084, 54.35134318664805
"2021-03-29 00:52:56.973468", 412, 1, 0, 176, 30, 64, 1090, 54.64134318664805
"2021-03-29 00:52:59.066090", 414, 1, 0, 184, 28, 56, 1096, 54.934200329505195
"2021-03-29 00:53:01.366171", 416, 1, 0, 188, 27, 53, 1102, 55.23173119370273
"2021-03-29 00:53:03.266757", 418, 1, 0, 176, 31, 64, 1108, 55.51130108617585
"2021-03-29 00:53:05.471032", 420, 1, 0, 183, 27, 57, 1114, 55.81747392568202
"2021-03-29 00:53:07.563590", 422, 1, 0, 174, 29, 66, 1120, 56.12092220154409
"2021-03-29 00:53:09.671744", 424, 1, 0, 177, 29, 63, 1125, 56.4180486383257
"2021-03-29 00:53:11.764293", 427, 1, 0, 171, 28, 70, 1132, 56.74066768594475
"2021-03-29 00:53:13.760763", 429, 1, 0, 174, 30, 66, 1137, 57.03455657483364
"2021-03-29 00:53:15.964814", 431, 1, 0, 178, 28, 63, 1143, 57.34110419388126
"2021-03-29 00:53:18.073180", 433, 1, 0, 177, 28, 63, 1149, 57.64943752721459
"2021-03-29 00:53:20.373332", 435, 1, 0, 186, 26, 55, 1155, 57.962899065676126
"2021-03-29 00:53:22.369929", 437, 1, 0, 183, 30, 57, 1161, 58.23845462123168
"2021-03-29 00:53:24.462372", 439, 1, 0, 180, 29, 60, 1167, 58.53040864422019
"2021-03-29 00:53:26.666541", 441, 1, 0, 184, 28, 56, 1173, 58.82386102517257
"2021-03-29 00:53:28.678692", 443, 1, 0, 179, 30, 61, 1178, 59.10774991406146
"2021-03-29 00:53:30.675389", 445, 1, 0, 172, 29, 69, 1184, 59.416945316360305
"2021-03-29 00:53:32.863837", 448, 1, 0, 171, 27, 70, 1191, 59.75027864969364
"2021-03-29 00:53:34.971873", 450, 1, 0, 173, 29, 68, 1197, 60.0566004887741
"2021-03-29 00:53:37.064604", 452, 1, 0, 174, 29, 67, 1203, 60.36062347727985
"2021-03-29 00:53:39.172771", 454, 1, 0, 170, 29, 71, 1209, 60.67326715544077
"2021-03-29 00:53:41.265361", 456, 1, 0, 163, 28, 80, 1215, 61.01671953639315
"2021-03-29 00:53:43.261995", 458, 1, 0, 170, 31, 71, 1221, 61.310267923489924
"2021-03-29 00:53:45.370194", 460, 1, 0, 171, 28, 70, 1227, 61.631696494918494
"2021-03-29 00:53:47.462724", 462, 1, 0, 177, 30, 63, 1233, 61.91891871714071
"2021-03-29 00:53:49.570904", 464, 1, 0, 174, 29, 66, 1239, 62.22236699300278
"2021-03-29 00:53:51.774876", 467, 1, 0, 183, 27, 57, 1245, 62.528539832508955
"2021-03-29 00:53:53.867336", 469, 1, 0, 181, 28, 59, 1251, 62.82853983250895
"2021-03-29 00:53:56.071693", 471, 1, 0, 183, 28, 58, 1257, 63.12496840393752
"2021-03-29 00:53:58.164063", 473, 1, 0, 173, 28, 67, 1263, 63.44163507060419
"2021-03-29 00:54:00.272417", 475, 1, 0, 181, 29, 59, 1269, 63.730715530374304
"2021-03-29 00:54:02.365007", 477, 1, 0, 172, 29, 69, 1275, 64.03991093267315
"2021-03-29 00:54:04.569192", 479, 1, 0, 181, 27, 59, 1281, 64.35163932773489
"2021-03-29 00:54:06.661292", 481, 1, 0, 176, 28, 64, 1287, 64.66175837535394
"2021-03-29 00:54:08.769682", 484, 1, 0, 172, 29, 69, 1293, 64.96980435236543
"2021-03-29 00:54:10.862407", 486, 1, 0, 174, 29, 67, 1299, 65.27497676615853
"2021-03-29 00:54:12.970490", 488, 1, 0, 181, 29, 59, 1305, 65.56348251328497
"2021-03-29 00:54:14.967062", 490, 1, 0, 173, 30, 68, 1311, 65.86014917995163
"2021-03-29 00:54:17.171370", 492, 1, 0, 175, 29, 65, 1317, 66.16072389259531
